Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        Black Diamond
                    ","Blend of 4 Shredded Cheese, Italiano",$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Shredded Parmesan Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Yoplait
                    ","Strawberry Flavoured 0% Yogurt without Added Sugar, ...",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Shredded Pizza Mozzarella Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Extra Old White Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ","0% Zesty Lemon and Lime Flavoured Greek Yogurt, High...",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ","0% Vanilla Greek Yogurt, High Protein",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Becel
                    ",Margarine with Olive Oil,$4.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ",0% Strawberry Flavoured Greek Yogurt,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Silk
                    ",Dairy-Free Vanilla Flavoured Almond Based Yogurt Style,$4.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Castello
                    ",Velvet Blue Danish Blue Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Selection
                    ",15% Cooking Cream,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ",11% Plain Yogurt,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ","0% Strawberry-Raspberry Flavoured Greek Yogurt, High...",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Natrel
                    ","2% Protein Milk, Plus",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Natrel
                    ","2% Chocolate Protein Milk, Plus",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Shredded Mozzarella and Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Pizza Mozzarella Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Medium Yellow Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Old Yellow Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Medium White Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Marble Cheddar Cheese Slices,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Medium Cheddar Cheese Slices,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Marble Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Old Cheddar Cheese Slices,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Natrel
                    ","3.25% Lactose Free Protein Milk, Plus",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Chavroux
                    ",Pasteurised Goat's Milk Soft Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Tre Stelle
                    ",Lactose Free Traditional Feta,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Castello
                    ",Light Swiss Cheese Slices,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Castello
                    ",Steak Spice Havarti Cheese,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Rang 9
                    ",Lactose Free Le Mamirolle Semi-Soft Surface Ripened ...,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Yoplait
                    ","0% Peach Flavoured Yogurt Without Added Sugar, Source",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Yoplait
                    ",Field Berries Flavoured 0% Yogurt without added suga...,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Yoplait
                    ","0% Cherry Flavoured Yogurt Without Added Sugar, Source",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Life Smart
                    ",1% Cottage Cheese,$3.49 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ",9% Vanilla Flavoured Extra Creamy Greek Yogurt,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ",9% Key Lime Flavoured Extra Creamy Greek Yogurt,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Boursin
                    ",Garlic and Fine Herbs Dairy-Free Fresh Cheese,$8.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Silk
                    ",Dairy-Free Vanilla Flavoured Oat Based Yogurt Style,$4.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ","Cheddarific Cheese Cheese Sticks, Cheestrings Ficello",$6.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ","Lactose Free Mozzarella Cheese Stick, Cheestrings Fi...",$6.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Light Shredded Tex Mex Cheese Blend,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Monsieur Gustav
                    ",Lactose-Free Raclette Cheese Trio,$13.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ","Marbelicious Cheese Sticks, Cheestrings Ficello",$6.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ",Lactose-Free 3-Cheese Platter,$15.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Liberté
                    ","2% Plain Yogurt, Classique",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Liberté
                    ","2.9% Maple Flavoured Yogurt, Classique",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Liberté
                    ","2.9% Raspberry Flavoured Yogurt, Classique",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Liberté
                    ","2.9% Strawberry Flavoured Yogurt, Classique",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Liberté
                    ","2.9% Lemon Flavoured Yogurt, Classique",$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Oikos
                    ","9% Vanilla Bean and Apricot Yogurt, Extra Creamy",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Balderson
                    ",Aged 2 Year Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Lactose Free Marble Cheddar Sliced Cheese,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Balderson
                    ",Old White Cheddar,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Jell-O
                    ",Dulce Leche Pudding,2 /$8.00,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Kraft
                    ",Sliced Extra Cheddar Cheese,$10.49 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Balderson
                    ",Extra Old White Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Lactose Free Mozzarella Sliced Cheese,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Boursin
                    ",Truffle Salt and Pepper Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Lactose Free Shredded Marble Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Natrel
                    ","Vanilla Flavoured 2% Protein Milk, Plus",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Boursin
                    ",Fig and Balsamic Fresh Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Bella Casara
                    ",Selected Varieties Burratini Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ","Everything Bagel Goat's Milk Cheese, Artisan",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ","Cranberry Goat's Milk Cheese, Artisan",$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Selection
                    ",Country Style 15% Cream,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Smoked Cheddar Cheese Sliced,$5.69 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Mediterranean Shredded Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ","Cheese Sticks with Jalapeño Spices, Cheestrings",$6.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Marbled Lite Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Monsieur Gustav
                    ",Garlic and Chive Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Monsieur Gustav
                    ",Smoked Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Monsieur Gustav
                    ",Spicy Jalapeño Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Philadelphia
                    ",Lactose Free Original Cream Cheese,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Philadelphia
                    ",Lactose Free Soft Original Cream Cheese,$5.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ",2% Strawberry Skyr Yogurts,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ",2 % Lime Greek Yogurt,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ",2% Strawberry Greek Yogurt,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Irresistibles
                    ",2% Peach Skyr Yogurt,$2.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Lactose Free Mozzarella Pizza Shredded Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",3 Shredded Cheese Blend,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Shredded Mild Cheddar Cheese Blend,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Shredded Tex Mex Cheese Blend,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Shredded Pizza Cheddar And Mozzarella Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Italiano Shredded 4 Cheese Blend,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Cracker Barrel
                    ",Old White Cheddar Cheese,$4.97 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Castello
                    ",Herbs And Spices Havarti Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Tre Stelle
                    ",Grated Romano Cheese,Check Website for Promotion Price,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Black Diamond
                    ",Old Cheddar Natural Cheese Sticks,$6.99 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Québon
                    ",1% Strawberry Milk,3 /$5.00,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Président
                    ",Unsalted Cultured Butter,$5.49 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Fromagerie Perron
                    ",Medium Cheddar Cheese,$7.00 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Nutri
                    ",Large White Eggs,$3.59 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
"
                        Président
                    ",Salted Cultured Butter,$5.49 ea.,"
Valid until Dec 6, 2023
",Dairy & Eggs,Metro
